@lat	@lon	name	operator	brand	addr:city	phone	website
10.5812109	76.4229857	Indian Oil		Indian Oil			
10.2383456	76.2668135						
8.7815570	76.8783706	Indian Oil		Indian Oil			
8.7809008	76.8786827	HP		Hindustan Petroleum			
11.0647304	75.9873490	chakeeeri gas station			vengara		
11.7268150	76.0769225	Indian Oil		Indian Oil			
8.8621880	76.7052038	Indian Oil	INDIAN OIL	Indian Oil	Chathanoor	+914742596412	
11.0094604	76.0139761						
11.0080185	76.3155483	VETTATHUR PETROLEUM		INDIAN OIL			
10.9429388	75.9385391	Jameela Pertoleum	private	Hindusthan Petroleum	Nellikkad		
11.0811564	75.9508636				malappuram		
11.1847028	76.0651731						
11.0548481	75.9776403	HP		Hindustan Petroleum	vengara		
10.9899463	76.4534105	petrol pumb					
11.0065635	76.0369501	PETROL PUMB					
10.9621141	75.9759341	Indian Oil		Indian Oil			
11.2691421	76.2154666	Bharat Petroleum		Bharat Petroleum			
10.8398491	76.2511534	vallapuzha hp petrol pumb					
11.1132609	75.9479443	ugguggal petrol pump			malappuram		
10.9950232	76.2239091	essar petroleum		Essar			
8.8797321	76.6062532						
8.8944222	76.6065296						
8.9026289	76.6208149						
8.9028337	76.6213979						
8.9132512	76.6291752	I O C Petrol Pump Karicode	I O C Petrol Pump Karicode		Kollam		
10.7815445	76.0701399	HP		Hindustan Petroleum			
11.8953019	75.8169625	"Hindustan Petrolleum, Petrol Pump, Kelakam"					
11.8958609	75.8063470	"Hindustan Petroleum,Kelakam"					
9.5635747	76.8132219	Bharat Petroleum		Bharat Petroleum			
12.4602519	75.3269390	Bharat Petrol Pump					
9.6738104	76.8120081	Valanickal Fuels		Hindustan Petroleum			
9.2484794	76.6684913	Indian Oil		Indian Oil			
12.3668535	75.2854622	Petrol Pump Vellarikund		Indian Oil	Vellarikund		
11.6546204	75.6045593	Indian Oil		Indian Oil			
12.3757399	75.3385721	Petrol Pump Malom		Bharath Petrolium	Vellarikundu		
10.8753944	75.8978246	Indian oil					
10.9892373	76.1040788	"Bharat Petroleum,Petrol Pumb Padaparamba"					
10.9864662	76.1072830	Indian Oil Padaparamba		Indian Oil			
12.3852793	75.1447778	Hindhusthan petrol pump			Ambalathara		
10.1513625	76.7356091						
11.9007032	75.7346518	"Bharat Petroleum, Peravoor"		Bharat Petroleum			
11.1881520	76.2719632						
9.5336560	76.3276841	Bharat Petroleum		Bharat Petroleum			
11.0531290	76.0794690	Petrol Pump Indian Oil					
9.2204810	76.8521416	"Hindustan Petroleum ,Chinamukk"					
8.6784498	76.8252873	Bharat Petroleum		Bharat Petroleum	Trivandrum		
9.9463166	76.3485939	Bharat Petroleum		Bharat Petroleum			
9.5008287	76.8364721	kavumkal auto fuels					
9.6245026	76.5120907	Ponmankal Petrol Pump					
10.7832205	76.0079569	Bharat Petroleum Edappal		Bharat Petroleum			
9.3574380	76.6734308	Bharat Petroleum		Bharat Petroleum			
11.9957613	75.7240003	"Bharat Petroleum,Madathil"		Bharat Petroleum			
9.9980056	76.6418029	J.K Fuels					
9.2761528	76.4600634						
11.9827157	75.6738367	"Hindustan Petrolleum Pump,Iritty"					
11.9808691	75.6725377	"Bharat Petroleum,Iritty"		Bharat Petroleum			
10.6206229	76.1121133	HP		Hindustan Petroleum	Thuvanoor		
9.1272736	76.5168481	Indian Oil		Indian Oil			
9.1719620	76.5256980	Shakti Fuels		HP			
10.4944552	76.2130645	Indian Oil		Indian Oil			
9.1784735	76.5388220						
9.3189029	76.6128085	HP	Club HP	Hindustan Petroleum			
9.2484626	76.6684157						
9.0492846	76.5345602	Indian Oil		Indian Oil	Karunagappally		
9.2555880	76.5920679	Bharat Petroleum		Bharat Petroleum			
9.0771261	76.7527065	essar		essar			
8.5980731	76.9953115	Reliance Petrol Pump					
10.1287644	76.3019287	Bharat Petroleum	Krishna Fuels	Bharat Petroleum			
10.6024701	76.5571211						
10.3061840	76.1510123	Indian Oil		Indian Oil			
8.8230457	76.8291281	madavoor petrol station		indian			
8.6458637	77.0589985	Bharat Petroleum		Bharat Petroleum			
11.0431522	75.9050974	Hindustan Petroleum					
10.9253638	76.0303533	"Indian Oil, Vettichira"		Indian Oil			
10.9286556	76.0262484	"Indian Oil, Vettichira"		Indian Oil			
10.2322765	76.2828235	Valiyaparambu Petrol Pump	"5,6"		Mala		
8.4846761	76.9542038	Hindustan Petroleum - Auto Services		Hindustan Petroleum			
8.7193901	77.0342933	Bharat Petroleum		Bharat Petroleum	Thiruvanathapuram		
11.7709964	76.0011634	wayanad fuels		HP	Thonichal		
8.8013468	76.7448957	Indian Oil		Indian Oil	Parippally		
9.0159675	76.7015970	Indian Oil		Indian Oil			
8.8798811	76.7240262	Indian Oil		Indian Oil	Adichanalloor		
9.6678594	76.5754097	Esso		Esso			
9.6678922	76.5753986	Esso		Esso			
9.6777953	76.6015599			BP			
9.5899604	76.5320641	HP		Hindustan Petroleum			
10.0920727	76.3612480	Bharat Petroleum		Bharat Petroleum			
12.4683193	75.0584739	POINACHI PETROL PUMP			POINACHI		
11.3087685	75.9109548	Indian Oil		Indian Oil	Kozhikode		
9.5899885	76.5789626	chennikara fuels			Manarcadu		
9.1867667	76.5638183	Indian Oil		Indian Oil			
10.2492606	76.2659530	Indian Oil	Indian oil	Indian Oil			
11.0186656	76.1199649				makkaraparamba		
11.6462740	75.5911969	Hindustan petroleum					
9.8386242	77.1590970	Petrolimex		Petrolimex			
9.3739303	76.3595193	HP PETROL PUMP - GABI'S FUELS		Hindustan Petroleum			
9.3420376	76.3698585	"Bharat Petroleum, Petrol Pump -K.Govindan"	Bharat Petroleum				
9.0426819	76.5819153						
9.0429088	76.6158214	PARTHASARATHY FUELS					
9.5847941	76.5216417	Bharat Petroleum		Bharat Petroleum			
8.9541562	76.5341203	Parimanam petrol pumb					
8.9194126	76.7678490	Bharat Petroleum	Private	Bharat Petroleum			
10.1975902	76.3851887	HP Petrol Pump Angamaly		Hindustan Petroleum	Angamaly		
8.9412757	76.7722488	Indian Oil		Indian Oil	Odanavattom	+919447053545	
10.6870389	75.9883721	Indian Oil Petrol Bunk			Punnayurkulam		
8.5114822	77.0108445	Indian Oil	Private	Indian Oil	peyad		
9.5884709	76.5392833						
10.6320329	76.0566371	HP	C Shell Petropoint	Hindustan Petroleum			
8.5035117	77.0228709	Indian Oil	private	Indian Oil	vilavoorkal		
10.4025360	76.3306092	Mupliyam Petrol-Diesel-Pump-			Nandipulam		
9.9874141	76.2853401	Bharat Petroleum		Bharat Petroleum	Ernakulam		
10.0539982	76.7817904	"Indian Oil Petrol Pump, Neriamangalam"		Indian Oil			
8.9437841	76.5379414	Vettuthara Pumb					
11.6231219	75.5789332						
9.7506539	77.1518475	Indian Oil		Indian Oil	puliyanmala		
8.6772549	76.7636025	Sundaram Indiane Services					
9.1169972	76.8504121	Kalanjoor Petrol Station		bharath petroleum	kalanjoor		
9.9683905	76.3128933	Indian Oil Petrol Pump	Indian Oil	Indian Oil Petrol Pump	Cochin		
9.5918390	76.4438184	Indian Oil		Indian Oil	Kumarakom		
9.5932075	76.4647573	Bharat Petroleum		Bharat Petroleum			
9.5890834	76.4877798	Indian Oil		Indian Oil			
11.0914855	76.0659491	Bharat Petroleum		Bharat Petroleum			
11.0425044	75.8615324	Bharat Petroleum		Bharat Petroleum	parappanangadi		
11.3440438	76.0354739	HP Petrol Pumb	Private	HP			
8.8136029	76.7974131						
10.1167236	76.5846442			Hindustan Petroleum	kothamangalam		
11.3489469	76.0365111	Petro Pumb	private	Indian Oil	koodaranhi		
11.7337147	75.9454348	Vellamunda Petrol pump					
10.7325499	76.0440734	HP PETROL PUMP - L & G PETRO POINT					
10.7338132	76.0310896	MV Petrolium					
11.0329580	75.9400945						
9.6613219	76.5067297	Bharat Petroleum		Bharat Petroleum			
12.1835894	75.1840520	Indian Oil Karivellur Fuels		Indian Oil	Palakkunnu		
12.2811069	75.3693852			HP			
12.2682903	75.1590299	Essar gas station					
12.2631305	75.1450373	HP		Hindustan Petroleum			
12.2232816	75.3117323						
11.3277934	75.9869176	Bharat Petroleum		Bharat Petroleum			
11.3203068	75.9654876						
10.8016655	76.1250696	HP		Hindustan Petroleum			
12.0766925	75.2590296	Indian Oil		Indian Oil			
12.0131204	75.2774462	Bharat Petroleum		Bharat Petroleum			
11.7237329	76.1507523	Indian Oil Petrol Pump		Indian Oil	Kenichira		
10.3856163	76.2896595						
10.4197942	76.2127328	Essar Petroleum					
10.2693322	76.3195727	Haya Petrol Pumb					
10.3452146	76.2164793	Petrol pump		Petrol Ofisi			
10.7167899	76.5987771	Indian Oil		Indian Oil	kuzhalmannam		
10.9490351	76.2472292	Indian Oil Petrol Pump		Indian Oil			
11.1518237	75.8420915	Hindustan petrol pump		HP	Poocherikunnu		
9.3330321	76.7094417						
12.0536618	75.7348029	Reena metals petrol pump	Reena Group				
11.4651825	75.9702006	Engapuzha Fuels					
9.2615707	76.7809663	HP		Hindustan Petroleum	Pathanamthitta		
10.6128238	76.7000560	Bharat Petroleum	Government Of India	Bharat Petroleum	Kollengode		
10.8225353	76.1858980						
10.7853550	76.6038444	Indian Oil petrol		Indian Oil			
10.2015540	76.1791941				Kodungallur		
8.4814528	76.9610535	Bharat Petroleum		Bharat Petroleum			
9.8805407	76.4806117	Bharat Petroleum		Bharat Petroleum			
8.3859667	77.1675044	"Poorna Petrol Pump,Karakonam"			Neyyattinkara		
10.3104888	76.3375848						
10.1020163	76.2719173	Indian Oil		Indian Oil	Kongorppilly		
8.4574111	76.9501834						
8.4587055	76.9508609						
10.0657969	76.4943631	Indian Oil		Indian Oil			
8.5035132	76.9887868	Indian Oil		Indian Oil	thiruvananthapuram		
9.1910779	76.5255162	ABC		ABC	kayamkulam		
10.6120347	76.6792386	Indian Oil		Indian Oil			
8.4811000	76.9476159	Bharat Petroleum Nana Auto Fuels		Bharat Petroleum			
10.5145013	76.2160731				Thrissur		
10.1431958	76.4191134	Puthussery		Bharat Petroleum	Aluva		
10.4772538	76.0768006	Indian Oil Petrol Pump		Indian Oil			
9.0185062	76.9169208	Indian Oil		Indian Oil			
10.4480456	76.0906879	Bharat Petroleum		Bharat Petroleum			
10.3281258	76.1419422	"Indian Oil Petroleum,Vazhiyambalam"					
8.5058217	77.0783771	Indian Oil		Indian Oil	Kattakada		
8.5026974	77.0788632	Bharat Petroleum		Bharat Petroleum	kattakkada		
8.4562489	77.0690347	Indian Oil		Indian Oil	l		
9.1491098	76.7556362	Hindusthan Petroleum					
10.9875061	76.4623832	Indian Oil		Indian Oil			
10.7751461	76.8323513	HP	HPC Dealer	Hindustan Petroleum			
10.4641485	76.0827755						
9.5007699	76.6356484	Bharat Petroleum		Bharat Petroleum			
10.7986177	76.4110498	Pk fuels		Hp			
10.1757948	76.5021967			barath petroleum			
8.4310733	76.9698385						
10.6022204	76.6241591	Essar Petrol Pump		Maruthi Fuels	Nemmra		
10.8754542	76.4371984	Muttath Fuels		Hindustan Petroleum			
11.1115269	76.2807857	HP PETROL PUMP - PARAVETTY PETROLEUM	Paravetty	HP	Thuvvur		
10.7928150	76.0931375	Kalarikkal Fuels		HP			
11.9261865	75.3499896						
9.7230709	76.5238227						
9.5747861	77.0935034	Bharat Petroleum		Bharat Petroleum	Vandiperiyar		
9.1663543	76.6822164	Nayara		Nayara	pazhakulam		
8.8245653	76.9140631						
8.8269609	76.9325724						
9.3340401	76.9330358	Indian Oil		Indian Oil			
9.9853760	76.8033201	Nayara petrol pump					
8.8274591	76.9242003						
9.2278355	76.8489037						
12.5416631	75.0713877	nellikatta petrol pump			nellikkatta		
10.4313365	76.2804809	Amballur Petro Park		Bharat Petroleum			
10.1829324	76.5137060						
11.0225847	76.0235493	HP- Gas station		Hindustan Petroleum			
10.1143230	76.5036114	HP		Hindustan Petroleum			
11.1703614	75.8399912	Indian Oil Pump					
11.2850047	76.2383699	HP		Hindustan Petroleum	Thazhe Chandakunnu		
11.3484184	76.2926472	SR Fuels		Hindusthan Petroleum	Muppini		
9.9019749	76.7122328						
8.9577965	76.7732092	Moonlight Fill & Fly Hindustan Petroleum	മൂൺലൈറ്റ് ഫിൽ & ഫ്ലൈ ഹിന്ദുസ്ഥാൻ പെട്രോളിയം	HP	Vilangara		
10.1087565	76.4802603	Reliance Petrol Pump					
9.7842532	76.7628278	ESSAR PETROL PUMP					
8.4671678	77.0762152						
10.7895264	76.0085673	Reliance Petroleum					
10.3514705	76.2042478						
9.8672984	76.4858269	Indian Oil		Indian Oil			
11.2028638	76.1362213				edavanna p o		
10.1424217	76.2289375	Bharat Petroleum	BPCL	Bharat Petroleum	Kochi		
11.1310104	75.9447119	Essar Gas station					
12.3363501	75.0998925						
11.1677434	75.9297506	Regal Gas Station Pulikkal			Pulikkal		
9.9797212	76.4776056	Indian Petrol Pump Kolenchery					
9.9059538	76.4563775	Maneed Fuels					
8.8557515	76.8378854						
8.9228252	76.5580091	Indian Oil		Indian Oil			
11.0277156	75.9953107	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
10.7125537	76.0881658	"Baburaj fuels, Bharat Petroleum pump"			Korattikara		
10.7007949	76.0906135						
11.0534170	76.2847968	HP		Hindustan Petroleum			
11.7505520	76.0193445	Nayara Petrol Station	Nayara Energy				
10.9536475	76.3175521	Hindustan Petroleum		Hindustan Petroleum			
8.4154965	77.1591950	HP		Hindustan Petroleum	Neyyattinkara		https://www.hpretail.in/
8.3848587	77.1346537	Indian Oil		Indian Oil			
10.0074303	76.4868536	Indian Oil		Indian Oil			
10.9669446	76.2748147						
10.6772841	76.2073841	台塑石油		台塑石油			
11.0827804	76.2608671	"MKM Petroleum, Olippuzha"					
12.0938443	75.5490627	Indian Oil Petrol Pump		Indian Oil Petrol Pump	Chemperi		
10.8811305	76.0864204	"Indian Oil, Valanchery"		Indian Oil	Valanchery		
10.8307989	76.1173735	gas station kodikunh					
11.8949335	75.3849015	Indian Oil		Indian Oil			
10.8973297	76.0439075	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
9.1528854	76.7425756						
9.1505452	76.7340076	INDIAN OIL					
9.1524195	76.7358397	Bharat Petroleum		Bharat Petroleum			
12.5179844	75.0150007	Hindustan petroleum		Hindustan Petroleum			
9.8739925	76.4860880	Indian Oil		Indian Oil			
11.5888124	75.5916955	Indian Oil	Jyothi Petro Pump	Indian Oil			
9.9868574	76.3523224	Hindustan Petrolium Pump Irumpanam		Petrom	Ernakulam		
9.9807053	76.3531311	"Indian Oil Pump, Irumpanam"		Petrom	Ernakulam		
9.9789415	76.3528340	Indian Oil Petrol Pump		Indian Oil Petrol Pump	Thrippunithura		
11.3929379	76.2598259	"Indian Oil Petrol Pump, Nettikkulam"		Indian Oil Petrol Pump			
9.4807163	76.5918987	Nayara		Nayara			
8.7112162	77.0287184	P V Agency		IOCL	Palode	+91-47228414567	
9.3412770	76.8309450	P K Abraham & Sons	IOCL	IOCL	Vadasserikkara	+91-4735252156	
9.8920622	76.7069624	Indian Oil		Indian Oil			
9.8958191	76.7205488						
9.9106424	76.6586543	Mannathamcheri Fuels					
10.0235174	76.4523899	Bharat Petroleum		Bharat Petroleum	pattimattom		
9.7451294	76.7029869				Pravithanam		
9.9851851	76.5888901	AB Petrol Pump					
10.8459430	76.5077419	Hindustan Petroleum-Cheerakuzhi					
10.7559652	76.6515067	HP		Hindustan Petroleum			
11.4458692	75.8357411	Bharat Petroleum		Bharat Petroleum			
11.4488907	75.8163656	HP		Hindustan Petroleum			
9.7019087	76.7532296	Indian Oil		Indian Oil	Panackapalam		
9.4670774	76.4943380	Nayara Pump		Nayara			
10.9955093	76.3937561	ESSAR Petrol Pumb			mannarkkad		
11.9115892	75.3747517	Hindustan Petroleum	Amrutham Enterprises	Hindustan Petroleum			
12.1207962	75.2169761			Bharat Petroleum			
11.2479166	76.2877895	Bharath petrolium					
9.3375450	76.7062472						
12.5067547	75.0933447	Bharat Petroleum		Bharat Petroleum			
11.9274800	75.3470615	Bharat Petroleum		Bharat Petroleum			
10.9781252	76.3959072	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
10.9782878	76.3747786	Nayara Petrol Pumb					
11.1862548	76.0644268	Indian Oil Palathingal Petroleum		Indian Oil			
9.6862955	76.3434300	Indian Oil Petrol Pump		Indian Oil			
9.4903253	76.3387831	Bharat Petroleum		Bharat Petroleum			
9.4899270	76.3388054	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
10.2755346	76.3458876	Essar Petrol Pump	ESSAR	ESSAR	Koratty		
8.5006842	76.9588062						
12.0282317	75.3654400						
8.4940451	76.9658267	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
9.4802924	76.5993784	Ambadi Fuels		Indian Oil			
12.0720472	75.3298228	Indian Oil		Indian Oil			
8.5079306	76.9057030	Hindustan Petroleum Fuel Station		Hindustan Petroleum	Karikkakam Thiruvananthapuram		
8.5131147	76.9004594	Indian Oil	Indian Oil	Indian Oil	Anayara Thiruvananthapuram		
12.1026986	75.4082928	Nayara petrol pump		Nayara			
9.7039955	76.7431774	JIO Petrol Pump		Reliance	Pala		
9.7027473	76.7219893				Bharananganam		
10.3009422	76.3329555	IndianOil Yatra Fuel Pump	IndianOil	Indian Oil			
11.1585577	76.0599082	PETROL PUMB		NAYARA			
12.0239868	75.7065260	Ravi Fuels		Bharat Petroleum			
10.2455119	76.3701535	IndianOil CNG Gas Station	IndianOil	Indian Oil			
10.2803331	76.1705043	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
9.9003378	76.3882869	Indian Oil	chalappuram	Indian Oil			
10.0286703	76.3930717	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
9.3955659	77.0138617	Swamy Ayyappa Fuels		Indian Oil Corporation Limited	Perunad		
9.6471742	76.4308766	HP		Hindustan Petroleum			
9.7568218	77.1125000	Bharat Petroleum		Bharat Petroleum	Kattappana		
11.4629234	75.9684468						
11.3111018	75.7825175	Nayara		Nayara			
9.6047753	76.5147453	HP		Hindustan Petroleum			
9.9415552	76.4019829						
9.8830361	76.4576110	Petrol Pump Peppathy					
9.5787562	76.5529564	Indian Oil		Indian Oil			
9.5787206	76.5529620	Indian oil petrol pump		Indian Oil Petrol Pump			
9.5003526	76.3388729	HP		Hindustan Petroleum			
12.0748450	75.3917195						
8.8659938	76.6636032	Indian Oil	AL-MANAMA	Indian Oil	KOLLAM		
8.8668986	76.6651096	Indian Oil	AL-MANAMA	Indian Oil	KOLLAM		
9.9434390	76.2948329	Indian Oil		Indian Oil			
11.4236195	75.9312393	Hypiq Fuels	Hypiq Fuels	Indian Oil			
9.9365797	76.2724846	HP		Hindustan Petroleum			
10.8506821	75.9409253	Hindusthan Petrolium Gas station	Private	Hindusthan Petrolium	"Alingal, Kerala"		
9.9374162	76.2706012	Indian Oil Petrol Pump	Associated Fuels	Indian Oil			
9.9622695	76.2886820	Indian Oil		Indian Oil	Ernakulam		
9.6309401	76.5180499	HP		Hindustan Petroleum			
9.6541504	76.7772217	Pranavam Fuels		Bharat Petroleum	Thidanad		
10.9250298	75.9974578	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
11.2394690	76.2047192	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
10.7874976	75.9779793	petrol pump					
9.6722353	76.4168197	Bharat Petroleum		Bharat Petroleum			
8.7183316	76.7763887	Indian Oil		Indian Oil	Varkala		
10.5460555	76.0433427	Essar		Essar	Orumanayur		
9.6123875	76.3304597	Bharat Petroleum		Bharat Petroleum			
11.6501002	75.6465211	"Nayara CC pedika, Kuningad"		Nayara			
10.0165996	76.5009766	Essar		Essar			
9.9981301	76.4233894	Bharat Petroleum		Bharat Petroleum			
10.1002551	76.6505669	Bharat Petroleum		Bharat Petroleum			
9.3159409	76.4150774	Bharat Petroleum		Bharat Petroleum			
9.5846555	76.4991988	HP		Hindustan Petroleum			
9.4702214	76.3498625	Bharat Petroleum		Bharat Petroleum			
9.9650262	76.2899335	HP		Hindustan Petroleum			
9.9710773	76.2985986	Bharat Petroleum	Bharat Petroleum	Bharat Petroleum			
9.9652041	76.4132668						
8.4358342	77.0250124	Indian Oil Petrol Pump	Indian Oil	Indian Oil			
10.1496047	76.2607841	Hindustan Petroleum		Hindustan Petroleum			
10.0367924	76.3453468	Bharat Petroleum		Bharat Petroleum			
11.1591719	75.8096188	HP Petrol pump		Hindustan Petroleum			
12.1899266	75.1738134	HP		Hindustan Petroleum	kalikadavu		
9.1781278	76.5437779	Bharat Petroleum	Jaya Fuels	Bharat Petroleum			
9.9659508	76.2966655	HP		Hindustan Petroleum			
9.3713344	76.4220272	Indian Oil		Indian Oil			
9.7732329	76.3469428	Nayara		Nayara			
11.7175895	76.0803913	Nayara		Nayara			
11.6729899	76.0787251	HP		Hindustan Petroleum			
11.6894283	76.1109556	Nayara		Nayara			
11.6631464	76.1611994	Indian Oil		Indian Oil			
11.6589805	76.2460265	Bharat Petroleum		Bharat Petroleum			
9.6757958	76.3916123	HP	"Ambika Petroleum, Thaneermukkom"	Hindustan Petroleum			
9.9370788	76.2612662						
10.0314041	76.3363382	Bharat Petroleum		Bharat Petroleum			
10.0716510	76.3638040	HP		Hindustan Petroleum			
8.4312806	77.0276621	Indian Oil	Indian Oil	Indian Oil			
8.7748963	76.8808169	Yatra Fuels	KSRTC	Indian Oil	KILIMAMOOR		
12.3700035	75.2467503	HP Petrol Pumb	Patlath Fuels	Hindustan Petroleum			
12.6916748	74.9044271						
10.6913912	76.5846929						
10.6486881	76.5630167						
8.7215416	76.8129958						
11.1137983	76.0509005						
9.6145747	76.3308767	HP		Hindustan Petroleum			
8.6081158	76.8377550	Bharat Petroleum		Bharat Petroleum			
9.2199008	76.5620036	HP		Hindustan Petroleum			
9.2578186	76.4264635	Bharat Petroleum		Bharat Petroleum			
9.6687313	76.3389169	Nayara		Nayara			
9.6499085	76.3370468	HP		Hindustan Petroleum			
9.6356937	76.3337837	HP		Hindustan Petroleum			
9.2996577	76.4557779	Indian Oil		Indian Oil			
8.4350216	77.0530835	Ambuja fuels		Bharat Petroleum			
9.5694347	76.7209836			BPCL			
9.5640651	76.7320824	Nayara		Nayara			
8.7539518	76.7083933	Janathamukku Petrol Pump - Bharat Petroleum	Madhav Fuels	Bharat Petroleum	Varkala		
8.7659433	76.7247923	"Nayara Energy limited ayiroor, varkala"	Jo Fuels	Nayara	Paripally	04702667256	https://www.nayaraenergy.com/
8.7454862	76.7183488	Bharat Petroleum Punnamodu		Bharat Petroleum	Varkala		https://www.bharatpetroleum.in/
8.7289410	76.7412617	Hindustan Petroleum Corporation Limited		Hindustan Petroleum	Varkala		
8.7654793	76.6897665	Hindustan Petroleum Corporation Limited	HAS FUELS	Hindustan Petroleum	Edava		
9.6161194	77.1591817	Hindustan Petroleum Corporation Limited		Hindustan Petroleum	Kumily		
8.7554429	76.7212739	Indian Oil Nadayara		Indian Oil	Varkala		
12.0642098	75.7212605	Bharat Petroleum		Bharat Petroleum			
8.7498680	76.7981048	Bharat Petroleum	Amritha Fuels	Bharat Petroleum			
12.5136161	75.0254939						
12.0745664	75.2781285	Vilayancode Petrol Pump					
12.0738372	75.2831308						
12.0767748	75.2693040						
9.5950206	76.5265286						
10.7727634	76.2792379	Tusker Petroleum					
10.7851628	76.4938522	HP		Hindustan Petroleum			
8.9843477	76.8369900	Voyage Fuels		Hindustan Petroleum			
10.8173457	76.8096147	Indian Oil Adani CNG Pvt Ltd					
9.0106858	76.8198225						
10.1243428	76.2646435	Indian Oil		Indian Oil			
9.4123669	76.3494285	HP		Hindustan Petroleum			
10.0147658	76.3366382	HP	Vellaringattu Energy Hub	Hindustan Petroleum	Kochi	+91-9447-221366	https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-vellaringattu-energy-hub-petrol-pump-vazhakkala-ernakulam-411153/Home
10.1528380	76.3562027	Bharat Petroleum		Bharat Petroleum	Kochi		
10.1450391	76.3525769	Bharat Petroleum	Pathinarupara Fuels	Bharat Petroleum	Kochi		
9.2420391	76.5858250	Indian Oil		Indian Oil			
9.2384215	76.5870690	HP		Hindustan Petroleum			
12.1047682	75.4104124						
9.2879116	76.6168129	Indian Oil		Indian Oil			
10.0975712	76.2653723	Bharat Petroleum		Bharat Petroleum	Kochi		
9.2500160	76.5381421	HP		Hindustan Petroleum			
10.5890923	76.4496719	HP		Hindustan Petroleum			
10.5832736	76.4327330	Indian Oil		Indian Oil			
11.3047303	75.8686925	Palakkal Petrolium			Kozhikode		
8.7359161	76.7250957	HP Maithanam		Hindustan Petroleum	Varkala	04702602378	https://www.hindustanpetroleum.com/
10.0689325	76.6138110	Reliance Petroleum Pump					
8.4358369	77.0250600	Indian Oil	supply co	Indian Oil	pallichal		
